x,y,month,day,ffmc,dmc,dc,isi,temp,rh,wind,rain,area,area_log,month_num,day_fri,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed,temp_rh_ratio,dc_isi_interaction
4,4.0,aug,tue,96.1,181.1,671.2,14.3,20.7,69,4.9,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0.2957142857142857,9598.160000000002
2,4.0,aug,wed,94.5,139.4,689.1,17.9,29.2,30,4.9,0.0,1.95,1.0818051703517284,8,0,0,0,0,0,0,1,0.9419354838709677,12334.89
4,3.0,aug,wed,94.5,139.4,689.1,17.9,28.9,29,4.9,0.0,49.59,3.923753928303845,8,0,0,0,0,0,0,1,0.9633333333333333,12334.89
1,2.5,aug,thu,91.0,163.2,744.4,10.1,26.7,35,1.8,0.0,5.8,1.916922612182061,8,0,0,0,0,1,0,0,0.7416666666666667,7518.44
1,2.5,aug,fri,91.0,166.9,752.6,7.1,18.5,73,8.200000000000001,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0.25,5343.46
2,4.0,aug,fri,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0.6166666666666666,5343.46
1,2.5,aug,fri,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0.6166666666666666,5343.46
5,4.0,aug,fri,91.0,166.9,752.6,7.1,21.1,71,7.6,0.0,2.17,1.1537315878891892,8,1,0,0,0,0,0,0,0.29305555555555557,5343.46
6,5.0,aug,fri,91.0,166.9,752.6,7.1,18.2,62,5.4,0.0,0.43,0.3576744442718159,8,1,0,0,0,0,0,0,0.28888888888888886,5343.46
8,6.0,aug,sun,86.15,56.7,665.6,1.9,27.8,35,2.7,0.0,0.0,0.0,8,0,0,0,1,0,0,0,0.7722222222222223,1264.6399999999999
4,3.0,aug,sun,86.15,56.7,665.6,1.9,27.8,32,2.7,0.0,6.44,2.0068708488450007,8,0,0,0,1,0,0,0,0.8424242424242424,1264.6399999999999
2,4.0,aug,sun,86.15,56.7,665.6,1.9,21.9,71,5.8,0.0,54.29,4.012592060349841,8,0,0,0,1,0,0,0,0.30416666666666664,1264.6399999999999
7,4.0,aug,sun,86.15,56.7,665.6,1.9,21.2,70,6.7,0.0,11.16,2.498151876538021,8,0,0,0,1,0,0,0,0.29859154929577464,1264.6399999999999
1,4.0,aug,sat,94.4,146.0,614.7,11.3,25.6,42,4.0,0.0,0.0,0.0,8,0,0,1,0,0,0,0,0.5953488372093023,6946.110000000001
6,3.0,nov,tue,86.15,3.0,106.7,1.1,11.8,31,4.5,0.0,0.0,0.0,11,0,0,0,0,0,1,0,0.36875,117.37000000000002
