image_path,label,crop,split
Cassava green mite/green mite862_.jpg,Cassava green mite,Cassava,test
Cassava mosaic/mosaic58_.jpg,Cassava mosaic,Cassava,test
Cashew anthracnose/anthracnose1042_.jpg,Cashew anthracnose,Cashew,test
Cassava brown spot/brown spot921_.jpg,Cassava brown spot,Cassava,test
Maize leaf spot/leaf spot1153_.jpg,Maize leaf spot,Maize,test
Cashew healthy/healthy513_.jpg,Cashew healthy,Cashew,test
Cashew anthracnose/anthracnose494_.jpg,Cashew anthracnose,Cashew,test
Cashew healthy/healthy886_.jpg,Cashew healthy,Cashew,test
Cassava green mite/green mite686_.jpg,Cassava green mite,Cassava,test
Cassava bacterial blight/bacterial blight404_.jpg,Cassava bacterial blight,Cassava,test
Cassava healthy/healthy462_.jpg,Cassava healthy,Cassava,test
Maize leaf blight/leaf blight284_.jpg,Maize leaf blight,Maize,test
Cassava bacterial blight/bacterial blight1355_.jpg,Cassava bacterial blight,Cassava,test
Tomato leaf blight/leaf blight908_.jpg,Tomato leaf blight,Tomato,test
Maize leaf spot/leaf spot911_.jpg,Maize leaf spot,Maize,test
Cashew red rust/red rust1500_.jpg,Cashew red rust,Cashew,test
Tomato septoria leaf spot/septoria leaf spot770_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew healthy/healthy578_.jpg,Cashew healthy,Cashew,test
Tomato healthy/healthy460_.jpg,Tomato healthy,Tomato,test
Cashew anthracnose/anthracnose478_.jpg,Cashew anthracnose,Cashew,test
Cashew anthracnose/anthracnose37_.jpg,Cashew anthracnose,Cashew,test
Tomato leaf blight/leaf blight207_.jpg,Tomato leaf blight,Tomato,test
Cashew healthy/healthy812_.jpg,Cashew healthy,Cashew,test
Cashew red rust/red rust595_.jpg,Cashew red rust,Cashew,test
Cashew healthy/healthy323_.jpg,Cashew healthy,Cashew,test
Tomato leaf blight/leaf blight748_.jpg,Tomato leaf blight,Tomato,test
Cashew anthracnose/anthracnose1347_.jpg,Cashew anthracnose,Cashew,test
Cassava green mite/green mite641_.jpg,Cassava green mite,Cassava,test
Cashew leaf miner/leaf miner42_.jpg,Cashew leaf miner,Cashew,test
Maize streak virus/streak virus873_.jpg,Maize streak virus,Maize,test
Cashew anthracnose/anthracnose232_.jpg,Cashew anthracnose,Cashew,test
Cassava brown spot/brown spot869_.jpg,Cassava brown spot,Cassava,test
Cashew anthracnose/anthracnose1108_.jpg,Cashew anthracnose,Cashew,test
Maize grasshoper/grasshoper74_.jpg,Maize grasshoper,Maize,test
Tomato septoria leaf spot/septoria leaf spot2284_.jpg,Tomato septoria leaf spot,Tomato,test
Maize streak virus/streak virus343_.jpg,Maize streak virus,Maize,test
Tomato healthy/healthy490_.jpg,Tomato healthy,Tomato,test
Cassava bacterial blight/bacterial blight2300_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight1187_.jpg,Cassava bacterial blight,Cassava,test
Cashew leaf miner/leaf miner1322_.jpg,Cashew leaf miner,Cashew,test
Tomato septoria leaf spot/septoria leaf spot2220_-G6B0Wz.jpg,Tomato septoria leaf spot,Tomato,test
Cashew anthracnose/anthracnose624_.jpg,Cashew anthracnose,Cashew,test
Maize grasshoper/grasshoper362_.jpg,Maize grasshoper,Maize,test
Cassava mosaic/mosaic798_.jpg,Cassava mosaic,Cassava,test
Cashew red rust/red rust324_.jpg,Cashew red rust,Cashew,test
Cashew healthy/healthy944_.jpg,Cashew healthy,Cashew,test
Cassava mosaic/mosaic765_.jpg,Cassava mosaic,Cassava,test
Cashew red rust/red rust1478_.jpg,Cashew red rust,Cashew,test
Cashew leaf miner/leaf miner75_.jpg,Cashew leaf miner,Cashew,test
Maize leaf spot/leaf spot491_.jpg,Maize leaf spot,Maize,test
Cashew healthy/healthy1272_.jpg,Cashew healthy,Cashew,test
Maize leaf blight/leaf blight557_.jpg,Maize leaf blight,Maize,test
Maize leaf beetle/leaf beetle704_.jpg,Maize leaf beetle,Maize,test
Cassava bacterial blight/bacterial blight124_.jpg,Cassava bacterial blight,Cassava,test
Tomato healthy/healthy349_.jpg,Tomato healthy,Tomato,test
Tomato septoria leaf spot/septoria leaf spot846_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf spot/leaf spot683_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot1103_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew gumosis/gumosis286_.jpg,Cashew gumosis,Cashew,test
Maize healthy/healthy4_.jpg,Maize healthy,Maize,test
Cassava mosaic/mosaic111_.jpg,Cassava mosaic,Cassava,test
Cashew leaf miner/leaf miner239_.jpg,Cashew leaf miner,Cashew,test
Tomato verticulium wilt/verticulium wilt175_.jpg,Tomato verticulium wilt,Tomato,test
Maize fall armyworm/fall armyworm79_.jpg,Maize fall armyworm,Maize,test
Maize leaf beetle/leaf beetle464_.jpg,Maize leaf beetle,Maize,test
Cashew leaf miner/leaf miner293_.jpg,Cashew leaf miner,Cashew,test
Cassava bacterial blight/bacterial blight2061_.jpg,Cassava bacterial blight,Cassava,test
Maize grasshoper/grasshoper614_.jpg,Maize grasshoper,Maize,test
Cassava green mite/green mite750_.jpg,Cassava green mite,Cassava,test
Cashew healthy/healthy1356_.jpg,Cashew healthy,Cashew,test
Cashew leaf miner/leaf miner650_.jpg,Cashew leaf miner,Cashew,test
Cashew healthy/healthy1116_.jpg,Cashew healthy,Cashew,test
Tomato leaf blight/leaf blight54_.jpg,Tomato leaf blight,Tomato,test
Maize fall armyworm/fall armyworm269_.jpg,Maize fall armyworm,Maize,test
Cassava bacterial blight/bacterial blight1498_.jpg,Cassava bacterial blight,Cassava,test
Cashew gumosis/gumosis236_.jpg,Cashew gumosis,Cashew,test
Tomato septoria leaf spot/septoria leaf spot536_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew anthracnose/anthracnose454_.jpg,Cashew anthracnose,Cashew,test
Tomato healthy/healthy233_.jpg,Tomato healthy,Tomato,test
Tomato septoria leaf spot/septoria leaf spot2010_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava bacterial blight/bacterial blight1516_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight1571_.jpg,Cassava bacterial blight,Cassava,test
Tomato leaf blight/leaf blight3_.jpg,Tomato leaf blight,Tomato,test
Cashew anthracnose/anthracnose1622_.jpg,Cashew anthracnose,Cashew,test
Cassava bacterial blight/bacterial blight1721_.jpg,Cassava bacterial blight,Cassava,test
Cashew anthracnose/anthracnose767_.jpg,Cashew anthracnose,Cashew,test
Cashew anthracnose/anthracnose36_.jpg,Cashew anthracnose,Cashew,test
Cassava bacterial blight/bacterial blight1236_.jpg,Cassava bacterial blight,Cassava,test
Maize leaf blight/leaf blight672_.jpg,Maize leaf blight,Maize,test
Cashew anthracnose/anthracnose731_.jpg,Cashew anthracnose,Cashew,test
Cassava bacterial blight/bacterial blight659_.jpg,Cassava bacterial blight,Cassava,test
Cassava healthy/healthy976_.jpg,Cassava healthy,Cassava,test
Tomato septoria leaf spot/septoria leaf spot652_.jpg,Tomato septoria leaf spot,Tomato,test
Maize fall armyworm/fall armyworm159_.jpg,Maize fall armyworm,Maize,test
Tomato leaf curl/leaf curl196_.jpg,Tomato leaf curl,Tomato,test
Tomato septoria leaf spot/septoria leaf spot2320_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew red rust/red rust534_.jpg,Cashew red rust,Cashew,test
Cassava healthy/healthy210_.jpg,Cassava healthy,Cassava,test
Tomato septoria leaf spot/septoria leaf spot2098_-LUY62g.jpg,Tomato septoria leaf spot,Tomato,test
Cassava brown spot/brown spot854_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot131_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew healthy/healthy128_.jpg,Cashew healthy,Cashew,test
Tomato leaf blight/leaf blight373_.jpg,Tomato leaf blight,Tomato,test
Cassava mosaic/mosaic755_.jpg,Cassava mosaic,Cassava,test
Tomato verticulium wilt/verticulium wilt720_.jpg,Tomato verticulium wilt,Tomato,test
Tomato healthy/healthy337_.jpg,Tomato healthy,Tomato,test
Cashew anthracnose/anthracnose1275_.jpg,Cashew anthracnose,Cashew,test
Tomato leaf blight/leaf blight837_.jpg,Tomato leaf blight,Tomato,test
Cassava brown spot/brown spot56_.jpg,Cassava brown spot,Cassava,test
Tomato leaf curl/leaf curl510_.jpg,Tomato leaf curl,Tomato,test
Cassava bacterial blight/bacterial blight489_.jpg,Cassava bacterial blight,Cassava,test
Maize leaf spot/leaf spot1107_.jpg,Maize leaf spot,Maize,test
Tomato leaf blight/leaf blight383_.jpg,Tomato leaf blight,Tomato,test
Cassava bacterial blight/bacterial blight2038_.jpg,Cassava bacterial blight,Cassava,test
Maize fall armyworm/fall armyworm144_.jpg,Maize fall armyworm,Maize,test
Cassava mosaic/mosaic104_.jpg,Cassava mosaic,Cassava,test
Maize leaf blight/leaf blight6_.jpg,Maize leaf blight,Maize,test
Cassava brown spot/brown spot777_.jpg,Cassava brown spot,Cassava,test
Maize leaf beetle/leaf beetle920_.jpg,Maize leaf beetle,Maize,test
Maize leaf spot/leaf spot785_.jpg,Maize leaf spot,Maize,test
Cassava bacterial blight/bacterial blight12_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus787_.jpg,Maize streak virus,Maize,test
Cashew anthracnose/anthracnose523_.jpg,Cashew anthracnose,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1998_-N4795s.jpg,Tomato septoria leaf spot,Tomato,test
Tomato septoria leaf spot/septoria leaf spot2172_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew anthracnose/anthracnose1504_.jpg,Cashew anthracnose,Cashew,test
Cashew red rust/red rust567_.jpg,Cashew red rust,Cashew,test
Cashew leaf miner/leaf miner560_.jpg,Cashew leaf miner,Cashew,test
Tomato verticulium wilt/verticulium wilt233_.jpg,Tomato verticulium wilt,Tomato,test
Tomato healthy/healthy134_.jpg,Tomato healthy,Tomato,test
Maize healthy/healthy9_.jpg,Maize healthy,Maize,test
Maize streak virus/streak virus642_.jpg,Maize streak virus,Maize,test
Maize streak virus/streak virus667_.jpg,Maize streak virus,Maize,test
Cashew anthracnose/anthracnose1630_.jpg,Cashew anthracnose,Cashew,test
Tomato leaf blight/leaf blight1029_.jpg,Tomato leaf blight,Tomato,test
Cassava brown spot/brown spot409_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1693_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato healthy/healthy347_.jpg,Tomato healthy,Tomato,test
Tomato leaf blight/leaf blight396_.jpg,Tomato leaf blight,Tomato,test
Tomato septoria leaf spot/septoria leaf spot2047_.jpg,Tomato septoria leaf spot,Tomato,test
Maize streak virus/streak virus821_.jpg,Maize streak virus,Maize,test
Tomato leaf curl/leaf curl281_.jpg,Tomato leaf curl,Tomato,test
Cashew anthracnose/anthracnose367_.jpg,Cashew anthracnose,Cashew,test
Tomato verticulium wilt/verticulium wilt259_.jpg,Tomato verticulium wilt,Tomato,test
Tomato septoria leaf spot/septoria leaf spot635_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava green mite/green mite68_.jpg,Cassava green mite,Cassava,test
Cashew gumosis/gumosis244_.jpg,Cashew gumosis,Cashew,test
Tomato leaf blight/leaf blight77_.jpg,Tomato leaf blight,Tomato,test
Cashew anthracnose/anthracnose726_.jpg,Cashew anthracnose,Cashew,test
Maize leaf spot/leaf spot425_.jpg,Maize leaf spot,Maize,test
Cassava brown spot/brown spot106_.jpg,Cassava brown spot,Cassava,test
Tomato leaf blight/leaf blight304_.jpg,Tomato leaf blight,Tomato,test
Tomato verticulium wilt/verticulium wilt26_.jpg,Tomato verticulium wilt,Tomato,test
Cassava bacterial blight/bacterial blight2533_.jpg,Cassava bacterial blight,Cassava,test
Cashew red rust/red rust452_.jpg,Cashew red rust,Cashew,test
Maize leaf beetle/leaf beetle141_.jpg,Maize leaf beetle,Maize,test
Cashew gumosis/gumosis369_.jpg,Cashew gumosis,Cashew,test
Maize leaf spot/leaf spot1163_.jpg,Maize leaf spot,Maize,test
Maize leaf blight/leaf blight391_.jpg,Maize leaf blight,Maize,test
Maize grasshoper/grasshoper27_.jpg,Maize grasshoper,Maize,test
Cassava brown spot/brown spot805_.jpg,Cassava brown spot,Cassava,test
Cashew anthracnose/anthracnose16_.jpg,Cashew anthracnose,Cashew,test
Maize streak virus/streak virus199_.jpg,Maize streak virus,Maize,test
Tomato leaf blight/leaf blight986_.jpg,Tomato leaf blight,Tomato,test
Tomato leaf curl/leaf curl44_.jpg,Tomato leaf curl,Tomato,test
Maize leaf spot/leaf spot284_.jpg,Maize leaf spot,Maize,test
Cassava bacterial blight/bacterial blight462_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus863_.jpg,Maize streak virus,Maize,test
Cashew anthracnose/anthracnose358_.jpg,Cashew anthracnose,Cashew,test
Cashew anthracnose/anthracnose190_.jpg,Cashew anthracnose,Cashew,test
Maize fall armyworm/leaf spot835_.jpg,Maize fall armyworm,Maize,test
Maize leaf blight/leaf blight393_.jpg,Maize leaf blight,Maize,test
Cashew red rust/red rust637_.jpg,Cashew red rust,Cashew,test
Tomato leaf blight/leaf blight519_.jpg,Tomato leaf blight,Tomato,test
Maize grasshoper/grasshoper350_.jpg,Maize grasshoper,Maize,test
Cassava bacterial blight/bacterial blight321_.jpg,Cassava bacterial blight,Cassava,test
Cashew healthy/healthy1236_.jpg,Cashew healthy,Cashew,test
Maize healthy/healthy128_.jpg,Maize healthy,Maize,test
Cassava bacterial blight/bacterial blight1517_.jpg,Cassava bacterial blight,Cassava,test
Cassava healthy/healthy441_.jpg,Cassava healthy,Cassava,test
Maize leaf spot/leaf spot168_.jpg,Maize leaf spot,Maize,test
Cashew healthy/healthy387_.jpg,Cashew healthy,Cashew,test
Maize leaf beetle/leaf beetle668_.jpg,Maize leaf beetle,Maize,test
Cashew red rust/red rust1079_.jpg,Cashew red rust,Cashew,test
Cassava bacterial blight/bacterial blight971_.jpg,Cassava bacterial blight,Cassava,test
Tomato verticulium wilt/verticulium wilt7_.jpg,Tomato verticulium wilt,Tomato,test
Maize leaf spot/leaf spot539_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot431_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf spot/leaf spot719_.jpg,Maize leaf spot,Maize,test
Maize leaf beetle/leaf beetle819_.jpg,Maize leaf beetle,Maize,test
Cashew anthracnose/anthracnose385_.jpg,Cashew anthracnose,Cashew,test
Maize leaf spot/leaf spot1216_.jpg,Maize leaf spot,Maize,test
Cashew red rust/red rust1653_.jpg,Cashew red rust,Cashew,test
Cashew leaf miner/leaf miner97_.jpg,Cashew leaf miner,Cashew,test
Tomato healthy/healthy202_.jpg,Tomato healthy,Tomato,test
Cassava brown spot/brown spot807_.jpg,Cassava brown spot,Cassava,test
Cassava mosaic/mosaic672_.jpg,Cassava mosaic,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1557_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf blight/leaf blight1059_.jpg,Tomato leaf blight,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1733_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew gumosis/gumosis23_.jpg,Cashew gumosis,Cashew,test
Maize grasshoper/grasshoper421_.jpg,Maize grasshoper,Maize,test
Cashew anthracnose/anthracnose1238_.jpg,Cashew anthracnose,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1918_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew leaf miner/leaf miner215_.jpg,Cashew leaf miner,Cashew,test
Tomato septoria leaf spot/septoria leaf spot2195_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava healthy/healthy561_.jpg,Cassava healthy,Cassava,test
Cassava bacterial blight/bacterial blight1494_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus602_.jpg,Maize streak virus,Maize,test
Tomato healthy/healthy213_.jpg,Tomato healthy,Tomato,test
Cassava green mite/green mite669_.jpg,Cassava green mite,Cassava,test
Tomato septoria leaf spot/septoria leaf spot2332_-PBoOHM.jpg,Tomato septoria leaf spot,Tomato,test
Cassava bacterial blight/bacterial blight1579_.jpg,Cassava bacterial blight,Cassava,test
Tomato septoria leaf spot/septoria leaf spot85_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava brown spot/brown spot1135_.jpg,Cassava brown spot,Cassava,test
Cashew anthracnose/anthracnose546_.jpg,Cashew anthracnose,Cashew,test
Cassava bacterial blight/bacterial blight115_.jpg,Cassava bacterial blight,Cassava,test
Cassava brown spot/brown spot1023_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot2172_-iVfwtt.jpg,Tomato septoria leaf spot,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1897_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf beetle/leaf beetle806_.jpg,Maize leaf beetle,Maize,test
Tomato leaf curl/leaf curl225_.jpg,Tomato leaf curl,Tomato,test
Cashew healthy/healthy479_.jpg,Cashew healthy,Cashew,test
Cassava healthy/healthy389_.jpg,Cassava healthy,Cassava,test
Maize leaf spot/leaf spot91_.jpg,Maize leaf spot,Maize,test
Cassava brown spot/brown spot870_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1683_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf curl/leaf curl64_.jpg,Tomato leaf curl,Tomato,test
Maize leaf spot/leaf spot73_.jpg,Maize leaf spot,Maize,test
Cashew anthracnose/anthracnose337_.jpg,Cashew anthracnose,Cashew,test
Tomato septoria leaf spot/septoria leaf spot2046_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava brown spot/brown spot1469_.jpg,Cassava brown spot,Cassava,test
Maize leaf spot/leaf spot1198_.jpg,Maize leaf spot,Maize,test
Cashew gumosis/gumosis192_.jpg,Cashew gumosis,Cashew,test
Cassava mosaic/mosaic1189_.jpg,Cassava mosaic,Cassava,test
Tomato leaf blight/leaf blight1289_.jpg,Tomato leaf blight,Tomato,test
Cassava healthy/healthy42_.jpg,Cassava healthy,Cassava,test
Cashew red rust/red rust53_.jpg,Cashew red rust,Cashew,test
Cashew healthy/healthy178_.jpg,Cashew healthy,Cashew,test
Cassava healthy/healthy692_.jpg,Cassava healthy,Cassava,test
Maize leaf spot/leaf spot1077_.jpg,Maize leaf spot,Maize,test
Cashew healthy/healthy1304_.jpg,Cashew healthy,Cashew,test
Cassava healthy/healthy478_.jpg,Cassava healthy,Cassava,test
Cassava mosaic/mosaic1084_.jpg,Cassava mosaic,Cassava,test
Cashew anthracnose/anthracnose541_.jpg,Cashew anthracnose,Cashew,test
Cassava mosaic/mosaic776_.jpg,Cassava mosaic,Cassava,test
Cassava brown spot/brown spot579_.jpg,Cassava brown spot,Cassava,test
Maize leaf spot/leaf spot465_.jpg,Maize leaf spot,Maize,test
Cashew gumosis/gumosis17_.jpg,Cashew gumosis,Cashew,test
Tomato leaf blight/leaf blight886_.jpg,Tomato leaf blight,Tomato,test
Cashew leaf miner/leaf miner749_.jpg,Cashew leaf miner,Cashew,test
Cassava green mite/green mite872_.jpg,Cassava green mite,Cassava,test
Maize leaf blight/leaf blight891_.jpg,Maize leaf blight,Maize,test
Maize streak virus/streak virus171_.jpg,Maize streak virus,Maize,test
Tomato septoria leaf spot/septoria leaf spot2050_-VWUN2d.jpg,Tomato septoria leaf spot,Tomato,test
Cassava green mite/green mite758_.jpg,Cassava green mite,Cassava,test
Maize leaf blight/leaf blight581_.jpg,Maize leaf blight,Maize,test
Cashew red rust/red rust1418_.jpg,Cashew red rust,Cashew,test
Tomato septoria leaf spot/septoria leaf spot137_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava healthy/healthy841_.jpg,Cassava healthy,Cassava,test
Cassava brown spot/brown spot410_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1350_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew red rust/red rust1445_.jpg,Cashew red rust,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1990_-EBrKWZ.jpg,Tomato septoria leaf spot,Tomato,test
Cashew healthy/healthy353_.jpg,Cashew healthy,Cashew,test
Cashew anthracnose/anthracnose663_.jpg,Cashew anthracnose,Cashew,test
Cashew leaf miner/leaf miner875_.jpg,Cashew leaf miner,Cashew,test
Tomato septoria leaf spot/septoria leaf spot848_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava healthy/healthy1069_.jpg,Cassava healthy,Cassava,test
Cashew healthy/healthy338_.jpg,Cashew healthy,Cashew,test
Cashew red rust/red rust710_.jpg,Cashew red rust,Cashew,test
Cassava bacterial blight/bacterial blight223_.jpg,Cassava bacterial blight,Cassava,test
Maize leaf blight/leaf blight80_.jpg,Maize leaf blight,Maize,test
Cassava bacterial blight/bacterial blight922_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight1960_.jpg,Cassava bacterial blight,Cassava,test
Cashew healthy/healthy872_.jpg,Cashew healthy,Cashew,test
Cassava brown spot/brown spot1479_.jpg,Cassava brown spot,Cassava,test
Cassava brown spot/brown spot1054_.jpg,Cassava brown spot,Cassava,test
Cashew red rust/red rust274_.jpg,Cashew red rust,Cashew,test
Maize leaf blight/leaf blight666_.jpg,Maize leaf blight,Maize,test
Cassava bacterial blight/bacterial blight1309_.jpg,Cassava bacterial blight,Cassava,test
Cassava green mite/green mite643_.jpg,Cassava green mite,Cassava,test
Cashew healthy/healthy230_.jpg,Cashew healthy,Cashew,test
Maize leaf spot/leaf spot350_.jpg,Maize leaf spot,Maize,test
Maize leaf beetle/leaf beetle847_.jpg,Maize leaf beetle,Maize,test
Tomato leaf blight/leaf blight1210_.jpg,Tomato leaf blight,Tomato,test
Cassava bacterial blight/bacterial blight2057_.jpg,Cassava bacterial blight,Cassava,test
Cashew anthracnose/anthracnose1034_.jpg,Cashew anthracnose,Cashew,test
Cassava mosaic/mosaic600_.jpg,Cassava mosaic,Cassava,test
Maize leaf spot/leaf spot698_.jpg,Maize leaf spot,Maize,test
Cassava bacterial blight/bacterial blight373_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight1578_.jpg,Cassava bacterial blight,Cassava,test
Cassava healthy/healthy1031_.jpg,Cassava healthy,Cassava,test
Tomato septoria leaf spot/septoria leaf spot2162_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato healthy/healthy28_.jpg,Tomato healthy,Tomato,test
Cassava green mite/green mite867_.jpg,Cassava green mite,Cassava,test
Cassava brown spot/brown spot542_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1220_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava healthy/healthy156_.jpg,Cassava healthy,Cassava,test
Cassava brown spot/brown spot51_.jpg,Cassava brown spot,Cassava,test
Tomato healthy/healthy232_.jpg,Tomato healthy,Tomato,test
Cassava healthy/healthy307_.jpg,Cassava healthy,Cassava,test
Cassava brown spot/brown spot1096_.jpg,Cassava brown spot,Cassava,test
Cassava bacterial blight/bacterial blight122_.jpg,Cassava bacterial blight,Cassava,test
Cassava brown spot/brown spot582_.jpg,Cassava brown spot,Cassava,test
Cassava mosaic/mosaic7_.jpg,Cassava mosaic,Cassava,test
Cassava brown spot/brown spot597_.jpg,Cassava brown spot,Cassava,test
Maize leaf spot/leaf spot105_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot621_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava brown spot/brown spot115_.jpg,Cassava brown spot,Cassava,test
Maize leaf blight/leaf blight997_.jpg,Maize leaf blight,Maize,test
Cassava healthy/healthy649_.jpg,Cassava healthy,Cassava,test
Maize leaf spot/leaf spot958_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot2166_-lahg2e.jpg,Tomato septoria leaf spot,Tomato,test
Maize fall armyworm/fall armyworm179_.jpg,Maize fall armyworm,Maize,test
Cassava green mite/green mite888_.jpg,Cassava green mite,Cassava,test
Maize leaf blight/leaf blight592_.jpg,Maize leaf blight,Maize,test
Cashew leaf miner/leaf miner497_.jpg,Cashew leaf miner,Cashew,test
Cashew anthracnose/anthracnose876_.jpg,Cashew anthracnose,Cashew,test
Cassava mosaic/mosaic343_.jpg,Cassava mosaic,Cassava,test
Maize leaf spot/leaf spot5_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot567_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato healthy/healthy127_.jpg,Tomato healthy,Tomato,test
Tomato leaf curl/leaf curl283_.jpg,Tomato leaf curl,Tomato,test
Cassava mosaic/mosaic1163_.jpg,Cassava mosaic,Cassava,test
Maize leaf spot/leaf spot1030_.jpg,Maize leaf spot,Maize,test
Cashew healthy/healthy1368_.jpg,Cashew healthy,Cashew,test
Cassava healthy/healthy159_.jpg,Cassava healthy,Cassava,test
Maize leaf spot/leaf spot520_.jpg,Maize leaf spot,Maize,test
Tomato healthy/healthy155_.jpg,Tomato healthy,Tomato,test
Cashew anthracnose/anthracnose101_.jpg,Cashew anthracnose,Cashew,test
Tomato healthy/healthy236_.jpg,Tomato healthy,Tomato,test
Cashew anthracnose/anthracnose13_.jpg,Cashew anthracnose,Cashew,test
Cassava bacterial blight/bacterial blight418_.jpg,Cassava bacterial blight,Cassava,test
Maize leaf beetle/leaf beetle333_.jpg,Maize leaf beetle,Maize,test
Tomato septoria leaf spot/septoria leaf spot2258_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf blight/leaf blight901_.jpg,Maize leaf blight,Maize,test
Maize leaf beetle/leaf beetle891_.jpg,Maize leaf beetle,Maize,test
Cassava bacterial blight/bacterial blight733_.jpg,Cassava bacterial blight,Cassava,test
Tomato leaf blight/leaf blight152_.jpg,Tomato leaf blight,Tomato,test
Tomato leaf blight/leaf blight692_.jpg,Tomato leaf blight,Tomato,test
Tomato leaf blight/leaf blight864_.jpg,Tomato leaf blight,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1336_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1542_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew healthy/healthy594_.jpg,Cashew healthy,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1830_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew gumosis/gumosis339_.jpg,Cashew gumosis,Cashew,test
Cashew healthy/healthy619_.jpg,Cashew healthy,Cashew,test
Cassava brown spot/brown spot978_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot488_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf blight/leaf blight980_.jpg,Maize leaf blight,Maize,test
Maize streak virus/streak virus205_.jpg,Maize streak virus,Maize,test
Cashew red rust/red rust1347_.jpg,Cashew red rust,Cashew,test
Cassava brown spot/brown spot641_.jpg,Cassava brown spot,Cassava,test
Tomato leaf blight/leaf blight1302_.jpg,Tomato leaf blight,Tomato,test
Cassava mosaic/mosaic255_.jpg,Cassava mosaic,Cassava,test
Cashew healthy/healthy1337_.jpg,Cashew healthy,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1604_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew leaf miner/leaf miner1045_.jpg,Cashew leaf miner,Cashew,test
Cassava brown spot/brown spot1113_.jpg,Cassava brown spot,Cassava,test
Cassava green mite/green mite767_.jpg,Cassava green mite,Cassava,test
Cashew gumosis/gumosis361_.jpg,Cashew gumosis,Cashew,test
Cashew healthy/healthy922_.jpg,Cashew healthy,Cashew,test
